Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"LANP - 4 Digit Level by LGA (UR)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"LGA (UR)","Moonee Valley (C)"

"Counting","LGA (UR)","LANP - 4 Digit Level","Count",
"Persons Place of Usual Residence","Moonee Valley (C)","Alyawarr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kaytetye",0
"Persons Place of Usual Residence","Moonee Valley (C)","Antekerrepenh",0
"Persons Place of Usual Residence","Moonee Valley (C)","Anmatyerr, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Central Anmatyerr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Eastern Anmatyerr",0
"Persons Place of Usual Residence","Moonee Valley (C)","Anmatyerr, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Arrernte, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Eastern Arrernte",0
"Persons Place of Usual Residence","Moonee Valley (C)","Western Arrarnta",0
"Persons Place of Usual Residence","Moonee Valley (C)","Arrernte, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Arandic, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Western Desert Languages, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Antikarinya",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kartujarra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kukatha",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kukatja",0
"Persons Place of Usual Residence","Moonee Valley (C)","Luritja",0
"Persons Place of Usual Residence","Moonee Valley (C)","Manyjilyjarra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Martu Wangka",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ngaanyatjarra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Pintupi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Pitjantjatjara",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wangkajunga",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wangkatha",0
"Persons Place of Usual Residence","Moonee Valley (C)","Warnman",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yankunytjatjara",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yulparija",0
